layer_name,shape,num_params,min,max,mean,std,abs_mean,abs_max,pct_gt_1,pct_gt_5,pct_gt_10,model
mobilebert.encoder.layer.11.ffn.2.output.LayerNorm.bias,torch.Size([128]),128,-0.43716142,0.24619815,-0.001512629,0.10411224,0.07605591,0.43716142,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.11.ffn.2.output.LayerNorm.weight,torch.Size([128]),128,0.4330729,0.5569449,0.48787916,0.02557076,0.48787916,0.5569449,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.attention.self.query.weight,"torch.Size([128, 128])",16384,-0.5204333,0.4661947,-0.0010359704,0.11824982,0.0932893,0.5204333,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.attention.self.query.bias,torch.Size([128]),128,-1.518209,1.9545317,-0.034297943,0.53272486,0.33007163,1.9545317,8.59375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.attention.self.key.weight,"torch.Size([128, 128])",16384,-0.47259504,0.4551485,-0.00026888825,0.1144142,0.09032905,0.47259504,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.attention.self.key.bias,torch.Size([128]),128,-3.7793667,6.142407,-0.1836837,1.8285636,1.4987962,6.142407,61.71875,0.78125,0.0,MobileBERT
mobilebert.encoder.layer.12.attention.self.value.weight,"torch.Size([128, 512])",65536,-0.7728075,0.6724226,-0.0010431439,0.1504199,0.11715519,0.7728075,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.attention.self.value.bias,torch.Size([128]),128,-0.48151398,0.61500835,0.016020173,0.22411495,0.17173482,0.61500835,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.attention.output.dense.weight,"torch.Size([128, 128])",16384,-0.58047736,0.61658597,0.0004053836,0.14583841,0.11500122,0.61658597,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.attention.output.dense.bias,torch.Size([128]),128,-3.4458382,1.7584879,-0.047187418,0.6346325,0.40873912,3.4458382,5.46875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.attention.output.LayerNorm.bias,torch.Size([128]),128,-3.525131,1.8640164,-0.051304698,0.6617375,0.43215555,3.525131,5.46875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.attention.output.LayerNorm.weight,torch.Size([128]),128,0.33835107,0.8089924,0.4673534,0.069683924,0.4673534,0.8089924,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.7137722,0.78236026,0.0035113604,0.11821412,0.09281315,0.78236026,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.intermediate.dense.bias,torch.Size([512]),512,-2.6132812,0.079399526,-0.8463658,0.37526706,0.84667593,2.6132812,30.078125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.output.dense.weight,"torch.Size([128, 512])",65536,-1.0229667,1.0352689,-0.0006222413,0.11861082,0.09151594,1.0352689,0.0030517578125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.output.dense.bias,torch.Size([128]),128,-0.2956175,0.7210051,0.027546935,0.13907385,0.09754926,0.7210051,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.output.LayerNorm.bias,torch.Size([128]),128,-0.123578556,0.47524974,0.013919048,0.06973988,0.041228257,0.47524974,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.output.LayerNorm.weight,torch.Size([128]),128,0.32086182,0.5031545,0.45564836,0.02561577,0.45564836,0.5031545,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.output.bottleneck.dense.weight,"torch.Size([512, 128])",65536,-0.75625783,0.74503237,0.0004276518,0.15231846,0.11692253,0.75625783,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.output.bottleneck.dense.bias,torch.Size([512]),512,-0.3887374,0.1868083,-0.00023289866,0.039615262,0.025880486,0.3887374,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.output.bottleneck.LayerNorm.bias,torch.Size([512]),512,-0.3932036,0.1753501,-0.0005776548,0.038447246,0.025152994,0.3932036,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.output.bottleneck.LayerNorm.weight,torch.Size([512]),512,0.67756516,1.2288673,0.8783877,0.070486665,0.8783877,1.2288673,2.734375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.bottleneck.input.dense.weight,"torch.Size([128, 512])",65536,-0.6128337,0.6058551,-0.00015579762,0.1448158,0.11508693,0.6128337,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.bottleneck.input.dense.bias,torch.Size([128]),128,-3.4201446,1.7164505,-0.04562267,0.6311025,0.40749943,3.4201446,5.46875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.bottleneck.input.LayerNorm.bias,torch.Size([128]),128,-3.4458382,1.7584879,-0.047187418,0.6346325,0.40873912,3.4458382,5.46875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.bottleneck.input.LayerNorm.weight,torch.Size([128]),128,0.6111604,1.4819182,1.0153184,0.15891033,1.0153184,1.4819182,53.125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.bottleneck.attention.dense.weight,"torch.Size([128, 512])",65536,-0.6750205,0.6230173,-0.00063612696,0.12991439,0.10006983,0.6750205,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.bottleneck.attention.dense.bias,torch.Size([128]),128,-0.559452,0.25606528,-0.02087253,0.1207406,0.09085435,0.559452,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.bottleneck.attention.LayerNorm.bias,torch.Size([128]),128,-0.51586086,0.14590357,-0.01616956,0.07600304,0.04953438,0.51586086,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.bottleneck.attention.LayerNorm.weight,torch.Size([128]),128,0.079787694,0.23049776,0.1051018,0.024598822,0.1051018,0.23049776,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.0.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.53486145,0.5432522,0.0016058465,0.10011456,0.07918976,0.5432522,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.0.intermediate.dense.bias,torch.Size([512]),512,-2.9213686,0.1870909,-0.9631568,0.4171621,0.9654541,2.9213686,46.875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.0.output.dense.weight,"torch.Size([128, 512])",65536,-0.8828942,0.9278781,-0.0006429845,0.090718925,0.068981275,0.9278781,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.0.output.dense.bias,torch.Size([128]),128,-0.65205103,0.6079835,0.017913751,0.2635862,0.21281913,0.65205103,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.0.output.LayerNorm.bias,torch.Size([128]),128,-0.5663038,0.49885494,0.010827881,0.22501716,0.17984441,0.5663038,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.0.output.LayerNorm.weight,torch.Size([128]),128,0.50950843,0.67160493,0.5760137,0.025700204,0.5760137,0.67160493,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.1.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.59479827,0.7896319,0.0027844238,0.1109286,0.087925345,0.7896319,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.1.intermediate.dense.bias,torch.Size([512]),512,-2.4751306,0.311405,-0.78765714,0.43502265,0.7966701,2.4751306,29.4921875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.1.output.dense.weight,"torch.Size([128, 512])",65536,-1.0777513,1.2510856,-0.0009056758,0.09923171,0.07597474,1.2510856,0.0030517578125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.1.output.dense.bias,torch.Size([128]),128,-0.5816459,0.64296275,0.020553216,0.20183076,0.16410093,0.64296275,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.1.output.LayerNorm.bias,torch.Size([128]),128,-0.47097287,0.5107248,0.011242999,0.15202564,0.12130132,0.5107248,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.1.output.LayerNorm.weight,torch.Size([128]),128,0.45774183,0.58181775,0.5224501,0.02107245,0.5224501,0.58181775,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.2.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.5270277,0.6402706,0.0031615566,0.11271952,0.08915654,0.6402706,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.2.intermediate.dense.bias,torch.Size([512]),512,-3.0218768,0.7272642,-0.8378699,0.41647184,0.84663045,3.0218768,31.640625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.2.output.dense.weight,"torch.Size([128, 512])",65536,-0.8387178,0.84708107,-0.00090377603,0.10476295,0.08063367,0.84708107,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.2.output.dense.bias,torch.Size([128]),128,-0.4591326,0.74154794,0.023278438,0.17031556,0.12050023,0.74154794,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.2.output.LayerNorm.bias,torch.Size([128]),128,-0.33344468,0.5879168,0.013782418,0.11000075,0.070544615,0.5879168,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.12.ffn.2.output.LayerNorm.weight,torch.Size([128]),128,0.4077733,0.53370184,0.48273888,0.023267847,0.48273888,0.53370184,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.attention.self.query.weight,"torch.Size([128, 128])",16384,-0.4769883,0.44954807,-0.0011076916,0.11793683,0.09352338,0.4769883,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.attention.self.query.bias,torch.Size([128]),128,-2.3523343,2.191876,0.027623178,0.6547356,0.3906847,2.3523343,10.9375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.attention.self.key.weight,"torch.Size([128, 128])",16384,-0.6225935,0.4634936,-0.00013922833,0.11383017,0.08994843,0.6225935,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.attention.self.key.bias,torch.Size([128]),128,-6.392205,6.6417527,0.09070242,2.0973725,1.6307038,6.6417527,61.71875,3.125,0.0,MobileBERT
mobilebert.encoder.layer.13.attention.self.value.weight,"torch.Size([128, 512])",65536,-0.8923358,0.8947342,0.0009348635,0.15317088,0.11837877,0.8947342,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.attention.self.value.bias,torch.Size([128]),128,-0.7912795,1.4822252,0.08091712,0.36696103,0.29064694,1.4822252,1.5625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.attention.output.dense.weight,"torch.Size([128, 128])",16384,-0.6416915,0.55009896,-0.0013180713,0.14288875,0.11372539,0.6416915,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.attention.output.dense.bias,torch.Size([128]),128,-2.0626993,2.4794824,-0.009904975,0.68251586,0.4867584,2.4794824,12.5,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.attention.output.LayerNorm.bias,torch.Size([128]),128,-2.1217828,2.5800276,-0.0082220305,0.7134327,0.51145685,2.5800276,12.5,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.attention.output.LayerNorm.weight,torch.Size([128]),128,0.34193626,0.6112607,0.4366405,0.03702337,0.4366405,0.6112607,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.5770951,0.49096823,-0.0014342723,0.10996104,0.08721014,0.5770951,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.intermediate.dense.bias,torch.Size([512]),512,-2.7897491,0.22193359,-0.7722699,0.37796953,0.77423567,2.7897491,25.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.output.dense.weight,"torch.Size([128, 512])",65536,-0.59976995,0.6260901,0.000811461,0.105140544,0.08255173,0.6260901,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.output.dense.bias,torch.Size([128]),128,-0.55170673,0.40937266,-0.00041161384,0.13649239,0.1024103,0.55170673,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.output.LayerNorm.bias,torch.Size([128]),128,-0.28544334,0.21445581,0.0012228992,0.0667603,0.048288796,0.28544334,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.output.LayerNorm.weight,torch.Size([128]),128,0.34454915,0.51504964,0.43951112,0.023015002,0.43951112,0.51504964,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.output.bottleneck.dense.weight,"torch.Size([512, 128])",65536,-0.8903338,0.85443926,0.00042476755,0.15318416,0.11628705,0.8903338,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.output.bottleneck.dense.bias,torch.Size([512]),512,-0.118242994,0.11126703,-0.0027789697,0.030610675,0.023725402,0.118242994,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.output.bottleneck.LayerNorm.bias,torch.Size([512]),512,-0.12296259,0.106655076,-0.0029683874,0.030322516,0.02349434,0.12296259,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.output.bottleneck.LayerNorm.weight,torch.Size([512]),512,0.6474418,1.1119416,0.8934701,0.09690249,0.8934701,1.1119416,19.140625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.bottleneck.input.dense.weight,"torch.Size([128, 512])",65536,-0.73292315,0.6057258,-0.00024258133,0.14683579,0.1165297,0.73292315,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.bottleneck.input.dense.bias,torch.Size([128]),128,-2.0761163,2.4405859,-0.011115795,0.6808824,0.48590127,2.4405859,12.5,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.bottleneck.input.LayerNorm.bias,torch.Size([128]),128,-2.0626993,2.4794824,-0.009904975,0.68251586,0.4867584,2.4794824,12.5,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.bottleneck.input.LayerNorm.weight,torch.Size([128]),128,0.968441,1.5978758,1.2356368,0.13358788,1.2356368,1.5978758,97.65625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.bottleneck.attention.dense.weight,"torch.Size([128, 512])",65536,-0.91623753,0.83384603,0.00019741693,0.12658088,0.09911036,0.91623753,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.bottleneck.attention.dense.bias,torch.Size([128]),128,-0.69713706,0.48586518,-0.010370476,0.16946329,0.123794034,0.69713706,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.bottleneck.attention.LayerNorm.bias,torch.Size([128]),128,-0.4371082,0.30170745,-0.014192365,0.118390016,0.08079052,0.4371082,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.bottleneck.attention.LayerNorm.weight,torch.Size([128]),128,0.102945216,0.24811406,0.13504824,0.022092853,0.13504824,0.24811406,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.0.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.48291433,0.46550804,5.909289e-05,0.096623406,0.07671797,0.48291433,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.0.intermediate.dense.bias,torch.Size([512]),512,-2.2224123,0.14196919,-0.987888,0.40461665,0.9894379,2.2224123,46.09375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.0.output.dense.weight,"torch.Size([128, 512])",65536,-0.3974982,0.46745652,0.0004197213,0.078301,0.061284557,0.46745652,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.0.output.dense.bias,torch.Size([128]),128,-0.64950615,0.96236247,-0.021893423,0.28168824,0.2217823,0.96236247,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.0.output.LayerNorm.bias,torch.Size([128]),128,-0.5609938,0.8436213,-0.018537749,0.2416368,0.19278963,0.8436213,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.0.output.LayerNorm.weight,torch.Size([128]),128,0.48665658,0.6270515,0.5543047,0.022266809,0.5543047,0.6270515,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.1.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.532497,0.54784113,0.00018696161,0.10604778,0.08414963,0.54784113,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.1.intermediate.dense.bias,torch.Size([512]),512,-2.8343632,0.5487943,-0.76310116,0.434105,0.7751645,2.8343632,25.9765625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.1.output.dense.weight,"torch.Size([128, 512])",65536,-0.8120486,0.6842651,0.00056542986,0.09057527,0.070115685,0.8120486,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.1.output.dense.bias,torch.Size([128]),128,-0.99049526,0.7094567,-0.0055248225,0.25391614,0.1946755,0.99049526,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.1.output.LayerNorm.bias,torch.Size([128]),128,-0.81800365,0.6011582,-0.005775583,0.19551437,0.14380936,0.81800365,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.1.output.LayerNorm.weight,torch.Size([128]),128,0.4500895,0.55378205,0.49710172,0.018362002,0.49710172,0.55378205,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.2.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.60600156,0.50611395,0.00021846415,0.10727983,0.085208,0.60600156,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.2.intermediate.dense.bias,torch.Size([512]),512,-2.9613175,0.7715169,-0.81866074,0.480877,0.82657105,2.9613175,31.8359375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.2.output.dense.weight,"torch.Size([128, 512])",65536,-0.57431036,0.5938526,0.0007350511,0.092612885,0.07254362,0.5938526,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.2.output.dense.bias,torch.Size([128]),128,-0.78696275,0.59791845,0.008358884,0.20619823,0.14929283,0.78696275,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.2.output.LayerNorm.bias,torch.Size([128]),128,-0.5928852,0.43174526,0.0058240276,0.13798746,0.09361498,0.5928852,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.13.ffn.2.output.LayerNorm.weight,torch.Size([128]),128,0.43891183,0.5683735,0.49121472,0.021474177,0.49121472,0.5683735,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.attention.self.query.weight,"torch.Size([128, 128])",16384,-0.7281551,0.8077889,-0.00065982627,0.15139313,0.11597924,0.8077889,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.attention.self.query.bias,torch.Size([128]),128,-3.8205788,1.9820226,-0.07589692,0.73155636,0.4440689,3.8205788,12.5,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.attention.self.key.weight,"torch.Size([128, 128])",16384,-0.59933007,0.8218203,8.4520434e-07,0.14173177,0.10864155,0.8218203,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.attention.self.key.bias,torch.Size([128]),128,-4.4427376,6.2537055,-0.12780562,1.8658041,1.4526117,6.2537055,55.46875,0.78125,0.0,MobileBERT
mobilebert.encoder.layer.14.attention.self.value.weight,"torch.Size([128, 512])",65536,-0.92670065,0.7928155,0.00010620845,0.15446801,0.11959733,0.92670065,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.attention.self.value.bias,torch.Size([128]),128,-0.77937186,0.7031916,-0.017683895,0.2902759,0.22885606,0.77937186,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.attention.output.dense.weight,"torch.Size([128, 128])",16384,-0.67856276,0.6303388,0.0011685279,0.14471388,0.11488279,0.67856276,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.attention.output.dense.bias,torch.Size([128]),128,-2.5787802,3.0903466,0.052732278,0.81294966,0.61237085,3.0903466,13.28125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.attention.output.LayerNorm.bias,torch.Size([128]),128,-2.64277,3.1675172,0.05184836,0.83904934,0.63443613,3.1675172,14.0625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.attention.output.LayerNorm.weight,torch.Size([128]),128,0.37110296,0.69365925,0.45679697,0.0434423,0.45679697,0.69365925,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.55298674,0.5832448,-0.0017727503,0.10001367,0.078689225,0.5832448,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.intermediate.dense.bias,torch.Size([512]),512,-3.1225643,0.4613289,-0.8473094,0.44613218,0.8526049,3.1225643,30.46875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.output.dense.weight,"torch.Size([128, 512])",65536,-0.7251301,0.68371665,-0.00012597127,0.100395195,0.07812989,0.7251301,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.output.dense.bias,torch.Size([128]),128,-0.50233734,0.54577243,-0.010874938,0.1571869,0.115246646,0.54577243,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.output.LayerNorm.bias,torch.Size([128]),128,-0.36033094,0.39742884,-0.0044948086,0.10588134,0.075007536,0.39742884,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.output.LayerNorm.weight,torch.Size([128]),128,0.45506155,0.535175,0.49857903,0.01660543,0.49857903,0.535175,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.output.bottleneck.dense.weight,"torch.Size([512, 128])",65536,-1.0293576,0.9092774,0.00016758688,0.15349181,0.119159,1.0293576,0.00152587890625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.output.bottleneck.dense.bias,torch.Size([512]),512,-0.6526621,0.13093455,0.001853857,0.049140263,0.029722186,0.6526621,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.output.bottleneck.LayerNorm.bias,torch.Size([512]),512,-0.66080993,0.15062606,0.0023089251,0.050100338,0.030277658,0.66080993,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.output.bottleneck.LayerNorm.weight,torch.Size([512]),512,0.46876007,1.2754107,0.8775333,0.19862142,0.8775333,1.2754107,31.4453125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.bottleneck.input.dense.weight,"torch.Size([128, 512])",65536,-0.610292,0.7432955,0.0004456534,0.13946477,0.11054807,0.7432955,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.bottleneck.input.dense.bias,torch.Size([128]),128,-2.5866718,3.0630157,0.052578166,0.81240666,0.6113866,3.0630157,13.28125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.bottleneck.input.LayerNorm.bias,torch.Size([128]),128,-2.5787802,3.0903466,0.052732278,0.81294966,0.61237085,3.0903466,13.28125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.bottleneck.input.LayerNorm.weight,torch.Size([128]),128,0.8153287,1.88215,1.210881,0.15170275,1.210881,1.88215,92.96875,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.bottleneck.attention.dense.weight,"torch.Size([128, 512])",65536,-0.8786646,1.1367358,-0.0004541081,0.12610681,0.09747458,1.1367358,0.00152587890625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.bottleneck.attention.dense.bias,torch.Size([128]),128,-0.43936276,0.57626164,0.012935468,0.17512618,0.13648973,0.57626164,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.bottleneck.attention.LayerNorm.bias,torch.Size([128]),128,-0.20102133,0.44937342,0.010220956,0.09532458,0.068098076,0.44937342,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.bottleneck.attention.LayerNorm.weight,torch.Size([128]),128,0.080296405,0.23368762,0.11213287,0.027541155,0.11213287,0.23368762,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.0.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.5978031,0.46543738,-0.0023186624,0.08840756,0.069963306,0.5978031,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.0.intermediate.dense.bias,torch.Size([512]),512,-3.4141283,0.30460778,-1.0425777,0.5129895,1.0467336,3.4141283,51.5625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.0.output.dense.weight,"torch.Size([128, 512])",65536,-0.5353445,0.58407414,0.00079006597,0.06886928,0.053168546,0.58407414,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.0.output.dense.bias,torch.Size([128]),128,-1.120744,1.1861256,-0.020435879,0.39557588,0.31745705,1.1861256,3.125,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.0.output.LayerNorm.bias,torch.Size([128]),128,-1.0147809,1.1054715,-0.017514387,0.35948357,0.28517795,1.1054715,1.5625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.0.output.LayerNorm.weight,torch.Size([128]),128,0.44443002,0.6223507,0.5627092,0.023527574,0.5627092,0.6223507,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.1.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.61343944,0.501733,-0.0028962838,0.09746901,0.07697743,0.61343944,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.1.intermediate.dense.bias,torch.Size([512]),512,-2.5354176,0.8360684,-0.7645476,0.50715864,0.79551107,2.5354176,30.2734375,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.1.output.dense.weight,"torch.Size([128, 512])",65536,-0.5957019,0.53605735,0.0011184716,0.081399634,0.062989414,0.5957019,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.1.output.dense.bias,torch.Size([128]),128,-0.93254477,0.900808,-0.03303937,0.34006152,0.26172078,0.93254477,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.1.output.LayerNorm.bias,torch.Size([128]),128,-0.79085225,0.78502226,-0.030097611,0.29119515,0.22157165,0.79085225,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.1.output.LayerNorm.weight,torch.Size([128]),128,0.4641678,0.63157135,0.5263267,0.029136091,0.5263267,0.63157135,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.2.intermediate.dense.weight,"torch.Size([512, 128])",65536,-0.5957391,0.6481506,-0.0022120855,0.097562164,0.07714748,0.6481506,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.2.intermediate.dense.bias,torch.Size([512]),512,-2.4719963,1.203874,-0.7919936,0.50965977,0.81900954,2.4719963,32.2265625,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.2.output.dense.weight,"torch.Size([128, 512])",65536,-0.53231114,0.59369373,0.00067444507,0.086834855,0.06756714,0.59369373,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.2.output.dense.bias,torch.Size([128]),128,-0.6337973,0.6418704,-0.0025270786,0.21799466,0.16669518,0.6418704,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.2.output.LayerNorm.bias,torch.Size([128]),128,-0.48410618,0.49699622,-0.0006769467,0.16168094,0.12375848,0.49699622,0.0,0.0,0.0,MobileBERT
mobilebert.encoder.layer.14.ffn.2.output.LayerNorm.weight,torch.Size([128]),128,0.44505966,0.57956344,0.51819706,0.02792652,0.51819706,0.57956344,0.0,0.0,0.0,MobileBERT
